date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2021-07-08,9.7,9.7,9.54,9.53,8058.0,-0.11,-1.14,9.59,9.618,9.672,7786.33,8882.44,11336.22,0.24
2021-07-09,9.51,9.63,9.63,9.49,7230.0,0.09,0.94,9.61,9.61,9.67,7556.53,8390.74,11120.11,0.22
2021-07-12,9.67,9.72,9.61,9.6,10289.99,-0.02,-0.21,9.614,9.6,9.667,8318.33,8314.94,11078.6,0.31
2021-07-13,9.64,9.67,9.65,9.53,7992.86,0.04,0.42,9.616,9.6,9.656,8535.5,8196.07,10398.04,0.24
2021-07-14,9.65,9.7,9.62,9.61,11852.0,-0.03,-0.31,9.61,9.602,9.649,9084.57,8331.37,10427.39,0.35
2021-07-15,9.57,9.6,9.55,9.51,10703.0,-0.07,-0.73,9.612,9.601,9.639,9613.57,8699.95,10270.54,0.32
2021-07-16,9.52,9.61,9.51,9.5,11704.0,-0.04,-0.42,9.588,9.599,9.63,10508.37,9032.45,9942.24,0.35
2021-07-19,9.51,9.56,9.52,9.49,9053.21,0.01,0.1,9.57,9.592,9.619,10261.01,9289.67,9875.25,0.27
2021-07-20,9.51,9.51,9.46,9.44,10697.0,-0.06,-0.63,9.532,9.574,9.601,10801.84,9668.67,9564.3,0.32
2021-07-21,9.48,9.51,9.49,9.45,6705.23,0.03,0.32,9.506,9.558,9.594,9772.49,9428.53,9255.64,0.2
2021-07-22,9.47,9.54,9.53,9.43,10450.23,0.04,0.42,9.502,9.557,9.588,9721.93,9667.75,9275.1,0.31
2021-07-23,9.52,9.53,9.46,9.45,9482.39,-0.07,-0.73,9.492,9.54,9.575,9277.61,9892.99,9141.87,0.28
2021-07-26,9.47,9.47,9.32,9.3,15155.0,-0.14,-1.48,9.452,9.511,9.556,10497.97,10379.49,9347.22,0.45
2021-07-27,9.32,9.36,9.25,9.22,10903.0,-0.07,-0.75,9.41,9.471,9.536,10539.17,10670.51,9433.29,0.32
2021-07-28,9.26,9.26,9.13,9.08,12306.0,-0.12,-1.3,9.338,9.422,9.512,11659.32,10715.91,9523.64,0.37
2021-07-29,9.15,9.2,9.18,9.13,7826.54,0.05,0.55,9.268,9.385,9.493,11134.59,10428.26,9564.11,0.23
2021-07-30,9.16,9.26,9.19,9.08,7811.54,0.01,0.11,9.214,9.353,9.476,10800.42,10039.01,9535.73,0.23
2021-08-02,9.19,9.33,9.3,9.11,9923.86,0.11,1.2,9.21,9.331,9.462,9754.19,10126.08,9707.88,0.3
2021-08-03,9.34,9.4,9.34,9.3,9891.86,0.04,0.43,9.228,9.319,9.447,9551.96,10045.57,9857.12,0.29
2021-08-04,9.34,9.36,9.32,9.29,6649.0,-0.02,-0.21,9.266,9.302,9.43,8420.56,10039.94,9734.24,0.2
2021-08-05,9.31,9.47,9.3,9.26,14059.86,-0.02,-0.21,9.29,9.279,9.418,9667.22,10400.91,10034.33,0.42
2021-08-06,9.35,9.46,9.4,9.32,10849.78,0.1,1.07,9.332,9.273,9.407,10274.87,10537.64,10215.32,0.32
2021-08-09,9.38,9.77,9.64,9.34,32638.96,0.24,2.55,9.4,9.305,9.408,14817.89,12286.04,11332.77,0.97
2021-08-10,9.6,9.65,9.6,9.49,16111.0,-0.04,-0.41,9.452,9.34,9.406,16061.72,12806.84,11738.67,0.48
2021-08-11,9.67,9.76,9.62,9.6,27060.33,0.02,0.21,9.512,9.389,9.406,20143.99,14282.27,12499.09,0.81
2021-08-12,9.64,9.78,9.72,9.58,25378.86,0.1,1.04,9.596,9.443,9.414,22407.79,16037.51,13232.88,0.76
2021-08-13,9.7,9.83,9.82,9.68,22206.44,0.1,1.03,9.68,9.506,9.43,24679.12,17477.0,13758.0,0.66
